task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
195,ministral-8b-latest,SLM,Write a python function to find the first position of an element in a sorted array.,"def first(arr,x,n): 
    low = 0
    high = n - 1
    res = -1  
    while (low <= high):
        mid = (low + high) // 2 
        if arr[mid] > x:
            high = mid - 1
        elif arr[mid] < x:
            low = mid + 1
        else:
            res = mid
            high = mid - 1
    return res",,"assert first([1,2,3,4,5,6,6],6,6) == 5
assert first([1,2,2,2,3,2,2,4,2],2,9) == 1
assert first([1,2,3],1,3) == 0","def first(arr, target, max_pos):
    left, right = 0, min(max_pos, len(arr) - 1)
    result = -1

    while left <= right:
        mid = (left + right) // 2
        if arr[mid] == target:
            result = mid
            right = mid - 1
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
    return result",passed,0.4619
196,ministral-8b-latest,SLM,Write a function to remove all the tuples with length k.,"def remove_tuples(test_list, K):
  res = [ele for ele in test_list if len(ele) != K]
  return (res) ",,"assert remove_tuples([(4, 5), (4, ), (8, 6, 7), (1, ), (3, 4, 6, 7)] , 1) == [(4, 5), (8, 6, 7), (3, 4, 6, 7)]
assert remove_tuples([(4, 5), (4,5), (6, 7), (1, 2, 3), (3, 4, 6, 7)] ,2) == [(1, 2, 3), (3, 4, 6, 7)]
assert remove_tuples([(1, 4, 4), (4, 3), (8, 6, 7), (1, ), (3, 6, 7)] , 3) == [(4, 3), (1,)]","from typing import List, Tuple

def remove_tuples(tuples_list: List[Tuple], k: int) -> List[Tuple]:
    return [t for t in tuples_list if len(t) != k]",passed,0.2912
197,ministral-8b-latest,SLM,Write a function to perform the exponentiation of the given two tuples.,"def find_exponentio(test_tup1, test_tup2):
  res = tuple(ele1 ** ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res)
",,"assert find_exponentio((10, 4, 5, 6), (5, 6, 7, 5)) == (100000, 4096, 78125, 7776)
assert find_exponentio((11, 5, 6, 7), (6, 7, 8, 6)) == (1771561, 78125, 1679616, 117649)
assert find_exponentio((12, 6, 7, 8), (7, 8, 9, 7)) == (35831808, 1679616, 40353607, 2097152)","from typing import Tuple

def find_exponentio(tuple1: Tuple[int, ...], tuple2: Tuple[int, ...]) -> Tuple[int, ...]:
    return tuple(a ** b for a, b in zip(tuple1, tuple2))",passed,0.271
198,ministral-8b-latest,SLM,Write a function to find the largest triangle that can be inscribed in an ellipse.,"import math
def largest_triangle(a,b): 
    if (a < 0 or b < 0): 
        return -1 
    area = (3 * math.sqrt(3) * pow(a, 2)) / (4 * b);  
    return area ",,"assert largest_triangle(4,2)==10.392304845413264
assert largest_triangle(5,7)==4.639421805988064
assert largest_triangle(9,1)==105.2220865598093","import math

def largest_triangle(a, b):
    if a == b:
        return (3 * math.sqrt(3) / 2) * a**2
    else:
        # Calculate the semi-major and semi-minor axes
        x = a**2
        y = b**2
        # Calculate the area of the largest triangle
        area = (4 * math.sqrt(3) * x * y) / (x + y)
        return area",AssertionError,0.2954
199,ministral-8b-latest,SLM,Write a python function to find highest power of 2 less than or equal to given number.,"def highest_Power_of_2(n): 
    res = 0; 
    for i in range(n, 0, -1):  
        if ((i & (i - 1)) == 0): 
            res = i; 
            break;      
    return res; ",,"assert highest_Power_of_2(10) == 8
assert highest_Power_of_2(19) == 16
assert highest_Power_of_2(32) == 32","def highest_Power_of_2(n: int) -> int:
    if n < 1:
        return 0
    power = 1
    while power * 2 <= n:
        power *= 2
    return power",passed,0.1456
200,ministral-8b-latest,SLM,Write a function to find all index positions of the maximum values in a given list.,"def position_max(list1):
    max_val = max(list1)
    max_result = [i for i, j in enumerate(list1) if j == max_val]
    return max_result",,"assert position_max([12,33,23,10,67,89,45,667,23,12,11,10,54])==[7]
assert position_max([1,2,2,2,4,4,4,5,5,5,5])==[7,8,9,10]
assert position_max([2,1,5,6,8,3,4,9,10,11,8,12])==[11]","def position_max(lst):
    if not lst:
        return []

    max_val = max(lst)
    return [i for i, val in enumerate(lst) if val == max_val]

# Non sono necessari import aggiuntivi per questa soluzione",passed,0.3364
201,ministral-8b-latest,SLM,Write a python function to check whether the elements in a list are same or not.,"def chkList(lst): 
    return len(set(lst)) == 1",,"assert chkList(['one','one','one']) == True
assert chkList(['one','Two','Three']) == False
assert chkList(['bigdata','python','Django']) == False","def chkList(lst):
    return len(set(lst)) == 1

assert chkList(['one','one','one']) == True
assert chkList(['one','Two','Three']) == False
assert chkList(['bigdata','python','Django']) == False",passed,0.7912
202,ministral-8b-latest,SLM,Write a function to remove even characters in a string.,"def remove_even(str1):
 str2 = ''
 for i in range(1, len(str1) + 1):
    if(i % 2 != 0):
        str2 = str2 + str1[i - 1]
 return str2",,"assert remove_even(""python"")==(""pto"")
assert remove_even(""program"")==(""porm"")
assert remove_even(""language"")==(""lnug"")","def remove_even(s: str) -> str:
    return ''.join([s[i] for i in range(len(s)) if (i + 1) % 2 != 0])",passed,0.1948
203,ministral-8b-latest,SLM,Write a python function to find the hamming distance between given two integers.,"def hamming_Distance(n1,n2) : 
    x = n1 ^ n2  
    setBits = 0
    while (x > 0) : 
        setBits += x & 1
        x >>= 1
    return setBits  ",,"assert hamming_Distance(4,8) == 2
assert hamming_Distance(2,4) == 2
assert hamming_Distance(1,2) == 2","def hamming_Distance(x: int, y: int) -> int:
    xor = x ^ y
    distance = 0
    while xor:
        distance += xor & 1
        xor >>= 1
    return distance",passed,0.2866
204,ministral-8b-latest,SLM,Write a python function to count the occurrence of a given character in a string.,"def count(s,c) : 
    res = 0 
    for i in range(len(s)) : 
        if (s[i] == c): 
            res = res + 1
    return res ",,"assert count(""abcc"",""c"") == 2
assert count(""ababca"",""a"") == 3
assert count(""mnmm0pm"",""m"") == 4","def count(s: str, char: str) -> int:
    return s.count(char)",passed,0.1169
205,ministral-8b-latest,SLM,Write a function to find the inversions of tuple elements in the given tuple list.,"def inversion_elements(test_tup):
  res = tuple(list(map(lambda x: ~x, list(test_tup))))
  return (res) ",,"assert inversion_elements((7, 8, 9, 1, 10, 7)) == (-8, -9, -10, -2, -11, -8)
assert inversion_elements((2, 4, 5, 6, 1, 7)) == (-3, -5, -6, -7, -2, -8)
assert inversion_elements((8, 9, 11, 14, 12, 13)) == (-9, -10, -12, -15, -13, -14)","def inversion_elements(t):
    sorted_t = sorted(t)
    inversion_map = {val: idx for idx, val in enumerate(sorted_t)}
    result = []
    for i, val in enumerate(t):
        inversion_pos = inversion_map[val]
        result.append(-(len(t) - inversion_pos))
    return tuple(result)",AssertionError,0.1998
206,ministral-8b-latest,SLM,Write a function to perform the adjacent element concatenation in the given tuples.,"def concatenate_elements(test_tup):
  res = tuple(i + j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ",,"assert concatenate_elements((""DSP "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""UTS"")) == ('DSP IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL UTS')
assert concatenate_elements((""RES "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""QESR"")) == ('RES IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL QESR')
assert concatenate_elements((""MSAM"", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""SKD"")) == ('MSAMIS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL SKD')","from typing import Tuple, List

def concatenate_elements(t: Tuple[str, ...]) -> Tuple[str, ...]:
    result = []
    for i in range(len(t) - 1):
        result.append(t[i] + t[i + 1])
    return tuple(result)",passed,0.1753
207,ministral-8b-latest,SLM,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,"def find_longest_repeating_subseq(str): 
	n = len(str) 
	dp = [[0 for k in range(n+1)] for l in range(n+1)] 
	for i in range(1, n+1): 
		for j in range(1, n+1): 
			if (str[i-1] == str[j-1] and i != j): 
				dp[i][j] = 1 + dp[i-1][j-1] 
			else: 
				dp[i][j] = max(dp[i][j-1], dp[i-1][j]) 
	return dp[n][n]",,"assert find_longest_repeating_subseq(""AABEBCDD"") == 3
assert find_longest_repeating_subseq(""aabb"") == 2
assert find_longest_repeating_subseq(""aab"") == 1","import functools

def find_longest_repeating_subseq(s: str) -> int:
    n = len(s)
    dp = [[0] * (n + 1) for _ in range(n + 1)]

    for i in range(1, n + 1):
        for j in range(1, n + 1):
            if s[i - 1] == s[j - 1] and i != j:
                dp[i][j] = 1 + dp[i - 1][j - 1]
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[n][n]",passed,0.4086
208,ministral-8b-latest,SLM,Write a function to check the given decimal with a precision of 2 by using regex.,"import re
def is_decimal(num):
  num_fetch = re.compile(r""""""^[0-9]+(\.[0-9]{1,2})?$"""""")
  result = num_fetch.search(num)
  return bool(result)",,"assert is_decimal('123.11') == True
assert is_decimal('0.21') == True
assert is_decimal('123.1214') == False","import re

def is_decimal(number: str) -> bool:
    pattern = r'^\d+\.\d{2}$'
    return bool(re.fullmatch(pattern, number))",passed,0.2708
209,ministral-8b-latest,SLM,Write a function to delete the smallest element from the given heap and then insert a new item.,"import heapq as hq
def heap_replace(heap,a):
  hq.heapify(heap)
  hq.heapreplace(heap, a)
  return heap",,"assert heap_replace( [25, 44, 68, 21, 39, 23, 89],21)==[21, 25, 23, 44, 39, 68, 89]
assert heap_replace([25, 44, 68, 21, 39, 23, 89],110)== [23, 25, 68, 44, 39, 110, 89]
assert heap_replace([25, 44, 68, 21, 39, 23, 89],500)==[23, 25, 68, 44, 39, 500, 89]","import heapq

def heap_replace(heap, new_item):
    if not heap:
        heapq.heappush(heap, new_item)
        return heap.copy()
    smallest = heapq.heappop(heap)
    heapq.heappush(heap, new_item)
    return heap.copy()",AssertionError,0.4104
210,ministral-8b-latest,SLM,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.","import re
def is_allowed_specific_char(string):
    get_char = re.compile(r'[^a-zA-Z0-9.]')
    string = get_char.search(string)
    return not bool(string)",,"assert is_allowed_specific_char(""ABCDEFabcdef123450"") == True
assert is_allowed_specific_char(""*&%@#!}{"") == False
assert is_allowed_specific_char(""HELLOhowareyou98765"") == True","import re

def is_allowed_specific_char(input_string: str) -> bool:
    return bool(re.fullmatch(r'^[a-zA-Z0-9]+$', input_string))",passed,0.2179
211,ministral-8b-latest,SLM,Write a python function to count numbers whose oth and nth bits are set.,"def count_Num(n): 
    if (n == 1): 
        return 1
    count = pow(2,n - 2) 
    return count ",,"assert count_Num(2) == 1
assert count_Num(3) == 2
assert count_Num(1) == 1","def count_Num(n: int) -> int:
    count = 0
    for num in range(1, n + 1):
        if (num & 1) and (num & (1 << (n - 1))):
            count += 1
    return count",AssertionError,0.2723
212,ministral-8b-latest,SLM,Write a python function to find the sum of fourth power of n natural numbers.,"import math  
def fourth_Power_Sum(n): 
    sum = 0
    for i in range(1,n+1) : 
        sum = sum + (i*i*i*i) 
    return sum",,"assert fourth_Power_Sum(2) == 17
assert fourth_Power_Sum(4) == 354
assert fourth_Power_Sum(6) == 2275","def fourth_Power_Sum(n: int) -> int:
    return sum(i**4 for i in range(1, n + 1))

assert fourth_Power_Sum(2) == 17
assert fourth_Power_Sum(4) == 354
assert fourth_Power_Sum(6) == 2275",passed,0.1637
213,ministral-8b-latest,SLM,Write a function to perform the concatenation of two string tuples.,"def concatenate_strings(test_tup1, test_tup2):
  res = tuple(ele1 + ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert concatenate_strings((""Manjeet"", ""Nikhil"", ""Akshat""), ("" Singh"", "" Meherwal"", "" Garg"")) == ('Manjeet Singh', 'Nikhil Meherwal', 'Akshat Garg')
assert concatenate_strings((""Shaik"", ""Ayesha"", ""Sanya""), ("" Dawood"", "" Begum"", "" Singh"")) == ('Shaik Dawood', 'Ayesha Begum', 'Sanya Singh')
assert concatenate_strings((""Harpreet"", ""Priyanka"", ""Muskan""), (""Kour"", "" Agarwal"", ""Sethi"")) == ('HarpreetKour', 'Priyanka Agarwal', 'MuskanSethi')","from typing import Tuple

def concatenate_strings(tuple1: Tuple[str, ...], tuple2: Tuple[str, ...]) -> Tuple[str, ...]:
    return tuple(a + b for a, b in zip(tuple1, tuple2))",passed,0.271
214,ministral-8b-latest,SLM,Write a function to convert radians to degrees.,"import math
def degree_radian(radian):
 degree = radian*(180/math.pi)
 return degree",,"assert degree_radian(90)==5156.620156177409
assert degree_radian(60)==3437.746770784939
assert degree_radian(120)==6875.493541569878","import math

def degree_radian(radians: float) -> float:
    return radians * 180 / math.pi",AssertionError,0.2711
215,ministral-8b-latest,SLM,Write a function to decode a run-length encoded given list.,"def decode_list(alist):
    def aux(g):
        if isinstance(g, list):
            return [(g[1], range(g[0]))]
        else:
            return [(g, [0])]
    return [x for g in alist for x, R in aux(g) for i in R]",,"assert decode_list([[2, 1], 2, 3, [2, 4], 5,1])==[1,1,2,3,4,4,5,1]
assert decode_list(['a', 'u', 't', 'o', 'm', 'a', 't', 'i', 'c', 'a', [2, 'l'], 'y'])==['a', 'u', 't', 'o', 'm', 'a', 't', 'i', 'c', 'a', 'l', 'l', 'y']
assert decode_list(['p', 'y', 't', 'h', 'o', 'n'])==['p', 'y', 't', 'h', 'o', 'n']","from typing import List, Union

def decode_list(input_list: List[Union[List[int], int, str]]) -> List[Union[int, str]]:
    decoded = []
    for item in input_list:
        if isinstance(item, list) and len(item) == 2 and isinstance(item[0], int):
            count, value = item
            decoded.extend([value] * count)
        else:
            decoded.append(item)
    return decoded",passed,0.1843
