task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
190,deepseek-v4-pro,MoE,Write a python function to count the number of integral co-ordinates that lie inside a square.,"def count_Intgral_Points(x1,y1,x2,y2): 
    return ((y2 - y1 - 1) * (x2 - x1 - 1)) ",,"assert count_Intgral_Points(1,1,4,4) == 4
assert count_Intgral_Points(1,2,1,2) == 1
assert count_Intgral_Points(4,2,6,4) == 1","import math

def count_Intgral_Points(x1, y1, x2, y2):
    if x1 == x2 and y1 == y2:
        return 1
    if x1 == x2:
        return abs(y2 - y1) - 1
    if y1 == y2:
        return abs(x2 - x1) - 1
    dx = abs(x2 - x1)
    dy = abs(y2 - y1)
    g = math.gcd(dx, dy)
    return g - 1",AssertionError,0.3155
191,deepseek-v4-pro,MoE,Write a function to check whether the given month name contains 30 days or not.,"def check_monthnumber(monthname3):
  if monthname3 ==""April"" or monthname3== ""June"" or monthname3== ""September"" or monthname3== ""November"":
    return True
  else:
    return False",,"assert check_monthnumber(""February"")==False
assert check_monthnumber(""June"")==True
assert check_monthnumber(""April"")==True","def check_monthnumber(month):
    months_with_30_days = {""April"", ""June"", ""September"", ""November""}
    return month in months_with_30_days",passed,0.1658
192,deepseek-v4-pro,MoE,Write a python function to check whether a string has atleast one letter and one number.,"def check_String(str): 
    flag_l = False
    flag_n = False
    for i in str: 
        if i.isalpha(): 
            flag_l = True  
        if i.isdigit(): 
            flag_n = True
    return flag_l and flag_n ",,"assert check_String('thishasboth29') == True
assert check_String('python') == False
assert check_String ('string') == False","import re

def check_String(s):
    return bool(re.search(r'[a-zA-Z]', s)) and bool(re.search(r'\d', s))",passed,0.1066
193,deepseek-v4-pro,MoE,Write a function to remove the duplicates from the given tuple.,"def remove_tuple(test_tup):
  res = tuple(set(test_tup))
  return (res) ",,"assert remove_tuple((1, 3, 5, 2, 3, 5, 1, 1, 3)) == (1, 2, 3, 5)
assert remove_tuple((2, 3, 4, 4, 5, 6, 6, 7, 8, 8)) == (2, 3, 4, 5, 6, 7, 8)
assert remove_tuple((11, 12, 13, 11, 11, 12, 14, 13)) == (11, 12, 13, 14)","from typing import Tuple

def remove_tuple(t: Tuple[int, ...]) -> Tuple[int, ...]:
    seen = set()
    result = []
    for item in t:
        if item not in seen:
            seen.add(item)
            result.append(item)
    return tuple(sorted(result))",passed,0.2645
194,deepseek-v4-pro,MoE,Write a python function to convert octal number to decimal number.,"def octal_To_Decimal(n):  
    num = n; 
    dec_value = 0; 
    base = 1; 
    temp = num; 
    while (temp): 
        last_digit = temp % 10; 
        temp = int(temp / 10); 
        dec_value += last_digit*base; 
        base = base * 8; 
    return dec_value; ",,"assert octal_To_Decimal(25) == 21
assert octal_To_Decimal(30) == 24
assert octal_To_Decimal(40) == 32","def octal_To_Decimal(n):
    decimal = 0
    base = 1
    while n > 0:
        last_digit = n % 10
        decimal += last_digit * base
        base *= 8
        n //= 10
    return decimal",passed,0.1871
195,deepseek-v4-pro,MoE,Write a python function to find the first position of an element in a sorted array.,"def first(arr,x,n): 
    low = 0
    high = n - 1
    res = -1  
    while (low <= high):
        mid = (low + high) // 2 
        if arr[mid] > x:
            high = mid - 1
        elif arr[mid] < x:
            low = mid + 1
        else:
            res = mid
            high = mid - 1
    return res",,"assert first([1,2,3,4,5,6,6],6,6) == 5
assert first([1,2,2,2,3,2,2,4,2],2,9) == 1
assert first([1,2,3],1,3) == 0","def first(arr, target, n):
    low, high = 0, n - 1
    result = -1
    while low <= high:
        mid = (low + high) // 2
        if arr[mid] == target:
            result = mid
            high = mid - 1
        elif arr[mid] < target:
            low = mid + 1
        else:
            high = mid - 1
    return result",passed,0.7161
196,deepseek-v4-pro,MoE,Write a function to remove all the tuples with length k.,"def remove_tuples(test_list, K):
  res = [ele for ele in test_list if len(ele) != K]
  return (res) ",,"assert remove_tuples([(4, 5), (4, ), (8, 6, 7), (1, ), (3, 4, 6, 7)] , 1) == [(4, 5), (8, 6, 7), (3, 4, 6, 7)]
assert remove_tuples([(4, 5), (4,5), (6, 7), (1, 2, 3), (3, 4, 6, 7)] ,2) == [(1, 2, 3), (3, 4, 6, 7)]
assert remove_tuples([(1, 4, 4), (4, 3), (8, 6, 7), (1, ), (3, 6, 7)] , 3) == [(4, 3), (1,)]","from typing import List, Tuple

def remove_tuples(lst: List[Tuple], k: int) -> List[Tuple]:
    return [t for t in lst if len(t) != k]",passed,0.2912
197,deepseek-v4-pro,MoE,Write a function to perform the exponentiation of the given two tuples.,"def find_exponentio(test_tup1, test_tup2):
  res = tuple(ele1 ** ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res)
",,"assert find_exponentio((10, 4, 5, 6), (5, 6, 7, 5)) == (100000, 4096, 78125, 7776)
assert find_exponentio((11, 5, 6, 7), (6, 7, 8, 6)) == (1771561, 78125, 1679616, 117649)
assert find_exponentio((12, 6, 7, 8), (7, 8, 9, 7)) == (35831808, 1679616, 40353607, 2097152)","def find_exponentio(t1, t2):
    return tuple(a ** b for a, b in zip(t1, t2))",passed,0.2476
198,deepseek-v4-pro,MoE,Write a function to find the largest triangle that can be inscribed in an ellipse.,"import math
def largest_triangle(a,b): 
    if (a < 0 or b < 0): 
        return -1 
    area = (3 * math.sqrt(3) * pow(a, 2)) / (4 * b);  
    return area ",,"assert largest_triangle(4,2)==10.392304845413264
assert largest_triangle(5,7)==4.639421805988064
assert largest_triangle(9,1)==105.2220865598093","import math

def largest_triangle(a, b):
    return (3 * math.sqrt(3) / 4) * a * b",AssertionError,0.1865
199,deepseek-v4-pro,MoE,Write a python function to find highest power of 2 less than or equal to given number.,"def highest_Power_of_2(n): 
    res = 0; 
    for i in range(n, 0, -1):  
        if ((i & (i - 1)) == 0): 
            res = i; 
            break;      
    return res; ",,"assert highest_Power_of_2(10) == 8
assert highest_Power_of_2(19) == 16
assert highest_Power_of_2(32) == 32","def highest_Power_of_2(n):
    if n < 1:
        return 0
    power = 1
    while power <= n:
        power <<= 1
    return power >> 1",passed,0.1698
200,deepseek-v4-pro,MoE,Write a function to find all index positions of the maximum values in a given list.,"def position_max(list1):
    max_val = max(list1)
    max_result = [i for i, j in enumerate(list1) if j == max_val]
    return max_result",,"assert position_max([12,33,23,10,67,89,45,667,23,12,11,10,54])==[7]
assert position_max([1,2,2,2,4,4,4,5,5,5,5])==[7,8,9,10]
assert position_max([2,1,5,6,8,3,4,9,10,11,8,12])==[11]","from typing import List

def position_max(lst: List[int]) -> List[int]:
    if not lst:
        return []
    max_val = max(lst)
    return [i for i, v in enumerate(lst) if v == max_val]",passed,0.3043
201,deepseek-v4-pro,MoE,Write a python function to check whether the elements in a list are same or not.,"def chkList(lst): 
    return len(set(lst)) == 1",,"assert chkList(['one','one','one']) == True
assert chkList(['one','Two','Three']) == False
assert chkList(['bigdata','python','Django']) == False","def chkList(lst):
    return len(set(lst)) == 1",passed,1.0
202,deepseek-v4-pro,MoE,Write a function to remove even characters in a string.,"def remove_even(str1):
 str2 = ''
 for i in range(1, len(str1) + 1):
    if(i % 2 != 0):
        str2 = str2 + str1[i - 1]
 return str2",,"assert remove_even(""python"")==(""pto"")
assert remove_even(""program"")==(""porm"")
assert remove_even(""language"")==(""lnug"")","def remove_even(s):
    return s[::2]",passed,0.0442
203,deepseek-v4-pro,MoE,Write a python function to find the hamming distance between given two integers.,"def hamming_Distance(n1,n2) : 
    x = n1 ^ n2  
    setBits = 0
    while (x > 0) : 
        setBits += x & 1
        x >>= 1
    return setBits  ",,"assert hamming_Distance(4,8) == 2
assert hamming_Distance(2,4) == 2
assert hamming_Distance(1,2) == 2","def hamming_Distance(a, b):
    xor = a ^ b
    distance = 0
    while xor:
        distance += xor & 1
        xor >>= 1
    return distance",passed,0.4428
204,deepseek-v4-pro,MoE,Write a python function to count the occurrence of a given character in a string.,"def count(s,c) : 
    res = 0 
    for i in range(len(s)) : 
        if (s[i] == c): 
            res = res + 1
    return res ",,"assert count(""abcc"",""c"") == 2
assert count(""ababca"",""a"") == 3
assert count(""mnmm0pm"",""m"") == 4","def count(s, c):
    return s.count(c)",passed,0.1111
205,deepseek-v4-pro,MoE,Write a function to find the inversions of tuple elements in the given tuple list.,"def inversion_elements(test_tup):
  res = tuple(list(map(lambda x: ~x, list(test_tup))))
  return (res) ",,"assert inversion_elements((7, 8, 9, 1, 10, 7)) == (-8, -9, -10, -2, -11, -8)
assert inversion_elements((2, 4, 5, 6, 1, 7)) == (-3, -5, -6, -7, -2, -8)
assert inversion_elements((8, 9, 11, 14, 12, 13)) == (-9, -10, -12, -15, -13, -14)","def inversion_elements(t):
    return tuple(-(x + 1) for x in t)",passed,0.0775
206,deepseek-v4-pro,MoE,Write a function to perform the adjacent element concatenation in the given tuples.,"def concatenate_elements(test_tup):
  res = tuple(i + j for i, j in zip(test_tup, test_tup[1:]))
  return (res) ",,"assert concatenate_elements((""DSP "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""UTS"")) == ('DSP IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL UTS')
assert concatenate_elements((""RES "", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""QESR"")) == ('RES IS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL QESR')
assert concatenate_elements((""MSAM"", ""IS "", ""BEST "", ""FOR "", ""ALL "", ""SKD"")) == ('MSAMIS ', 'IS BEST ', 'BEST FOR ', 'FOR ALL ', 'ALL SKD')","def concatenate_elements(tup):
    return tuple(tup[i] + tup[i+1] for i in range(len(tup)-1))",passed,0.1087
207,deepseek-v4-pro,MoE,Write a function to count the longest repeating subsequences such that the two subsequences don’t have same string characters at same positions.,"def find_longest_repeating_subseq(str): 
	n = len(str) 
	dp = [[0 for k in range(n+1)] for l in range(n+1)] 
	for i in range(1, n+1): 
		for j in range(1, n+1): 
			if (str[i-1] == str[j-1] and i != j): 
				dp[i][j] = 1 + dp[i-1][j-1] 
			else: 
				dp[i][j] = max(dp[i][j-1], dp[i-1][j]) 
	return dp[n][n]",,"assert find_longest_repeating_subseq(""AABEBCDD"") == 3
assert find_longest_repeating_subseq(""aabb"") == 2
assert find_longest_repeating_subseq(""aab"") == 1","def find_longest_repeating_subseq(s):
    n = len(s)
    dp = [[0] * (n + 1) for _ in range(n + 1)]

    for i in range(1, n + 1):
        for j in range(1, n + 1):
            if s[i - 1] == s[j - 1] and i != j:
                dp[i][j] = dp[i - 1][j - 1] + 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    return dp[n][n]",passed,0.3814
208,deepseek-v4-pro,MoE,Write a function to check the given decimal with a precision of 2 by using regex.,"import re
def is_decimal(num):
  num_fetch = re.compile(r""""""^[0-9]+(\.[0-9]{1,2})?$"""""")
  result = num_fetch.search(num)
  return bool(result)",,"assert is_decimal('123.11') == True
assert is_decimal('0.21') == True
assert is_decimal('123.1214') == False","import re

def is_decimal(s):
    return bool(re.fullmatch(r'\d+\.\d{2}', s))",passed,0.2143
209,deepseek-v4-pro,MoE,Write a function to delete the smallest element from the given heap and then insert a new item.,"import heapq as hq
def heap_replace(heap,a):
  hq.heapify(heap)
  hq.heapreplace(heap, a)
  return heap",,"assert heap_replace( [25, 44, 68, 21, 39, 23, 89],21)==[21, 25, 23, 44, 39, 68, 89]
assert heap_replace([25, 44, 68, 21, 39, 23, 89],110)== [23, 25, 68, 44, 39, 110, 89]
assert heap_replace([25, 44, 68, 21, 39, 23, 89],500)==[23, 25, 68, 44, 39, 500, 89]","import heapq

def heap_replace(heap, item):
    heapq.heapify(heap)
    heapq.heapreplace(heap, item)
    return heap",passed,0.4844
210,deepseek-v4-pro,MoE,"Write a function to check that the given string contains only a certain set of characters(in this case a-z, a-z and 0-9) by using regex.","import re
def is_allowed_specific_char(string):
    get_char = re.compile(r'[^a-zA-Z0-9.]')
    string = get_char.search(string)
    return not bool(string)",,"assert is_allowed_specific_char(""ABCDEFabcdef123450"") == True
assert is_allowed_specific_char(""*&%@#!}{"") == False
assert is_allowed_specific_char(""HELLOhowareyou98765"") == True","import re

def is_allowed_specific_char(s):
    return bool(re.fullmatch(r'[a-zA-Z0-9]+', s))",passed,0.2049
211,deepseek-v4-pro,MoE,Write a python function to count numbers whose oth and nth bits are set.,"def count_Num(n): 
    if (n == 1): 
        return 1
    count = pow(2,n - 2) 
    return count ",,"assert count_Num(2) == 1
assert count_Num(3) == 2
assert count_Num(1) == 1","def count_Num(n):
    count = 0
    for num in range(1, n + 1):
        if (num & 1) and (num & (1 << n)):
            count += 1
    return count",AssertionError,0.2605
212,deepseek-v4-pro,MoE,Write a python function to find the sum of fourth power of n natural numbers.,"import math  
def fourth_Power_Sum(n): 
    sum = 0
    for i in range(1,n+1) : 
        sum = sum + (i*i*i*i) 
    return sum",,"assert fourth_Power_Sum(2) == 17
assert fourth_Power_Sum(4) == 354
assert fourth_Power_Sum(6) == 2275","from math import pow

def fourth_Power_Sum(n):
    return sum(int(pow(i, 4)) for i in range(1, n + 1))",passed,0.1984
213,deepseek-v4-pro,MoE,Write a function to perform the concatenation of two string tuples.,"def concatenate_strings(test_tup1, test_tup2):
  res = tuple(ele1 + ele2 for ele1, ele2 in zip(test_tup1, test_tup2))
  return (res) ",,"assert concatenate_strings((""Manjeet"", ""Nikhil"", ""Akshat""), ("" Singh"", "" Meherwal"", "" Garg"")) == ('Manjeet Singh', 'Nikhil Meherwal', 'Akshat Garg')
assert concatenate_strings((""Shaik"", ""Ayesha"", ""Sanya""), ("" Dawood"", "" Begum"", "" Singh"")) == ('Shaik Dawood', 'Ayesha Begum', 'Sanya Singh')
assert concatenate_strings((""Harpreet"", ""Priyanka"", ""Muskan""), (""Kour"", "" Agarwal"", ""Sethi"")) == ('HarpreetKour', 'Priyanka Agarwal', 'MuskanSethi')","def concatenate_strings(tup1, tup2):
    return tuple(a + b for a, b in zip(tup1, tup2))",passed,0.2476
